"id","mountainproject_id","name","route_type","rating","mp_stars","pitches","location","longitude","latitude","date_added","date_updated"
243,"114304117","New Kid in Town","Trad","5.10d",5,"","['North Carolina', 'Southern Mountains Region', 'Eagle Rock', 'Lower Tier']",-82.2506,35.4316,"2020-10-16 12:51:12.74915-04","2020-10-16"
244,"111742919","Reign of Fire","Trad","5.13a/b PG13",5,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.750066-04","2020-10-16"
245,"106547861","Mirage","Trad","5.12 PG13",5,"7","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.750789-04","2020-10-16"
246,"118031526","Dorthey Hamils Dirty Panties","Trad, Ice","WI3",5,"1","['North Carolina', 'Southern Mountains Region', 'John Rock']",-82.7918,35.2783,"2020-10-16 12:51:12.751415-04","2020-10-16"
247,"112259891","Bolder Problem in Space (free)","Trad","5.11+",5,"2","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southwest Corner']",-83.1432,35.0798,"2020-10-16 12:51:12.752022-04","2020-10-16"
248,"107045919","Nanna Gets Her Groove On","Trad, Sport","5.12",5,"4","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.752809-04","2020-10-16"
249,"106358151","Oasis","Trad","5.11-",4,"6","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.753488-04","2020-10-16"
250,"106501138","Hone Ranger","Trad","5.11a/b X",5,"5","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.754125-04","2020-10-16"
251,"112421262","Great Gig in the Sky","Trad","5.12",5,"3","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southwest Corner']",-83.1432,35.0798,"2020-10-16 12:51:12.754834-04","2020-10-16"
252,"112379842","Magnum","Boulder","V13",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.755451-04","2020-10-16"
253,"118270605","Sam's Knob Gully","Trad, Ice","WI3",5,"4","['North Carolina', 'Southern Mountains Region', ""Sam's Knob Ice Climbing""]",-82.8943,35.3287,"2020-10-16 12:51:12.756069-04","2020-10-16"
254,"106379721","Spiders & Snakes","Trad","5.12a",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Hanging Chain']",-82.2247,35.4555,"2020-10-16 12:51:12.756685-04","2020-10-16"
255,"112379836","The Mohican","Boulder","V10",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.757299-04","2020-10-16"
256,"106464816","Vaseline Machine Gun","Trad","5.12d",5,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville River Crag']",-81.9009,35.8977,"2020-10-16 12:51:12.758134-04","2020-10-16"
257,"112531441","The Butler","Boulder","V7",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'French Maid Area']",-82.1627,35.3488,"2020-10-16 12:51:12.760445-04","2020-10-16"
258,"118226671","Mamma’s Back Crack","Trad, TR","5.8",4,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'West Cliff - Main']",-82.2807,35.2019,"2020-10-16 12:51:12.763158-04","2020-10-16"
259,"107294954","Passion and Warfare","Trad, Sport","5.12c",5,"2","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.764298-04","2020-10-16"
260,"106921567","Seam of Dreams","Trad","5.11c",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Left of main southeast face']",-83.1404,35.0785,"2020-10-16 12:51:12.765101-04","2020-10-16"
261,"118912553","Rona","Boulder","V1",5,"","['North Carolina', 'Southern Mountains Region', 'Eagle Rock', 'Lower Tier']",-82.2506,35.4316,"2020-10-16 12:51:12.765923-04","2020-10-16"
262,"112920830","Slater Alligator","Sport","5.11a",5,"1","['North Carolina', 'Southern Mountains Region', 'East Slate Rock']",-82.712,35.3938,"2020-10-16 12:51:12.766694-04","2020-10-16"
263,"106916048","Zombie Spoof","Trad","5.11b/c",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Left of main southeast face']",-83.1404,35.0785,"2020-10-16 12:51:12.767475-04","2020-10-16"
264,"108530957","Crescent","Trad, Ice, Snow, Alpine","WI3- Mod. Snow",4,"5","['North Carolina', 'Northern Mountains Region', 'Black Mountain Range Alpine']",-82.2401,35.8536,"2020-10-16 12:51:12.768248-04","2020-10-16"
265,"107995348","Common Ground","Trad","5.11c/d",5,"","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.768996-04","2020-10-16"
266,"106652766","Dab Police","Boulder","V6",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Dab Police']",-82.2143,35.449,"2020-10-16 12:51:12.769725-04","2020-10-16"
267,"108603499","Stone Wall Action","Trad","5.11",4,"4","['South Carolina', 'Table Rock State Park', 'Table Rock', 'Main Face']",-82.7011,35.0504,"2020-10-16 12:51:12.770398-04","2020-10-16"
268,"106451595","The Diving Board","Trad","5.11d PG13",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Lower Hawksbill']",-81.888,35.9135,"2020-10-16 12:51:12.77101-04","2020-10-16"
269,"106328144","Stealing Second","Trad","5.11b/c PG13",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Left Field']",-82.2143,35.449,"2020-10-16 12:51:12.77162-04","2020-10-16"
270,"107001347","The Egg","Boulder","V4",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Obscure Area', 'The Egg Boulder']",-82.1627,35.3488,"2020-10-16 12:51:12.772308-04","2020-10-16"
271,"119357672","Fender's Route","Sport","5.11",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Catwalk']",-83.1374,35.0878,"2020-10-16 12:51:12.773084-04","2020-10-16"
272,"119357493","Flaming Tits","Sport","5.12a",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Catwalk']",-83.1374,35.0878,"2020-10-16 12:51:12.773749-04","2020-10-16"
273,"106247530","Defective Sonar","Trad","5.12a",5,"8","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.774374-04","2020-10-16"
274,"107995690","Mandibles","Boulder","V7-",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Terraces']",-82.1627,35.3488,"2020-10-16 12:51:12.775139-04","2020-10-16"
275,"112250597","Tilted Arms","Trad","5.9+",5,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.775921-04","2020-10-16"
276,"108093062","Bat Shit Crazy","Trad","5.10",4,"2","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southwest Corner']",-83.1432,35.0798,"2020-10-16 12:51:12.776747-04","2020-10-16"
277,"119357325","Pascalculator","Sport","5.12d",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Catwalk']",-83.1374,35.0878,"2020-10-16 12:51:12.77749-04","2020-10-16"
278,"118226641","Rock Lobster","Trad","5.9",5,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'West Cliff - Main']",-82.2807,35.2019,"2020-10-16 12:51:12.779271-04","2020-10-16"
279,"107926827","Steep in the Teacups of Laurel","Trad, Sport","5.12d",5,"6","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.780469-04","2020-10-16"
280,"116514423","Helios","Trad","5.12a",5,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Table Rock']",-81.8852,35.8883,"2020-10-16 12:51:12.781474-04","2020-10-16"
281,"107114425","Stopperhead Arete","Trad","5.10+",4,"3","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.782769-04","2020-10-16"
282,"112803655","Nuclear Erection","Trad","5.12d",5,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.783566-04","2020-10-16"
283,"116109672","Vomitous Maximus","Trad","5.12a",5,"1","['South Carolina', 'Table Rock State Park', 'Table Rock', 'Main Face']",-82.7011,35.0504,"2020-10-16 12:51:12.784385-04","2020-10-16"
284,"107636531","Chimney Man","Trad","5.10a",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville River Crag']",-81.9009,35.8977,"2020-10-16 12:51:12.785087-04","2020-10-16"
285,"106069645","Space Monkey","Trad, Sport","5.11b/c",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Test Pilots Buttress']",-82.2143,35.449,"2020-10-16 12:51:12.785788-04","2020-10-16"
286,"114031397","Tom and Jerry","Trad","5.11-",5,"","['South Carolina', 'Table Rock State Park', 'Table Rock', 'Watergroove Wall']",-82.6995,35.0521,"2020-10-16 12:51:12.786852-04","2020-10-16"
287,"106915113","The Volunteer Wall","Trad","5.12a PG13",5,"8","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southeast Face']",-83.1358,35.0831,"2020-10-16 12:51:12.78786-04","2020-10-16"
288,"107814669","Ride the Lightning","Trad","5.12c",5,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.788716-04","2020-10-16"
289,"117816490","Senior Moment","Trad","5.11b",5,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Lower Hawksbill']",-81.888,35.9135,"2020-10-16 12:51:12.789507-04","2020-10-16"
290,"116782745","The Radical Left","Trad","5.12a",5,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Lakeview Area']",-82.2143,35.449,"2020-10-16 12:51:12.790698-04","2020-10-16"
291,"118294082","Dreamland","Boulder","V11",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Terraces']",-82.1627,35.3488,"2020-10-16 12:51:12.793006-04","2020-10-16"
292,"108018322","Monster Groove Direct Start","Trad, Sport, Aid","5.12b A0",5,"7","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.794284-04","2020-10-16"
293,"114099873","Kamikaze","Boulder","V10",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Terraces']",-82.1627,35.3488,"2020-10-16 12:51:12.795059-04","2020-10-16"
294,"118637320","Homewrecker SDS","Boulder","V12",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Washing Machine Boulder']",-82.1627,35.3488,"2020-10-16 12:51:12.795762-04","2020-10-16"
295,"118829227","Stranger Than Friction","Trad","5.11 R",5,"6","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.796533-04","2020-10-16"
296,"113848171","The Ramp","Boulder","V8",5,"","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Looking Glass Boulders', 'Northside Boulders', 'The Ramp (Area)']",-82.8111,35.3135,"2020-10-16 12:51:12.797334-04","2020-10-16"
297,"119281798","Glass Arete","Boulder","V10",5,"","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Looking Glass Boulders', 'Northside Boulders', 'West side']",-82.7963,35.3039,"2020-10-16 12:51:12.798253-04","2020-10-16"
298,"118648601","Home of the Brave","Trad","5.12a R",5,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Lakeview Area']",-82.2143,35.449,"2020-10-16 12:51:12.799238-04","2020-10-16"
299,"114151261","Sam's Branch Gully","Trad, Ice","WI2",5,"","['North Carolina', 'Southern Mountains Region', ""Sam's Knob Ice Climbing""]",-82.8943,35.3287,"2020-10-16 12:51:12.799955-04","2020-10-16"
300,"106924011","Marge","Boulder","V1",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Bart Simpson Boulder']",-82.22,35.4504,"2020-10-16 12:51:12.800818-04","2020-10-16"
301,"108262859","Horse Shoes & Hand Grenades","Trad","5.12b/c",5,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'North Carolina Wall']",-81.8917,35.8766,"2020-10-16 12:51:12.801525-04","2020-10-16"
302,"112379788","Natty Bumppo","Boulder","V9",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.802151-04","2020-10-16"
303,"118911126","Trial and Error","Sport","5.11b",5,"1","['North Carolina', 'Southern Mountains Region', 'Eagle Rock', 'Lower Tier']",-82.2506,35.4316,"2020-10-16 12:51:12.802764-04","2020-10-16"
304,"116088677","Lavender Dream","Trad","5.11 R",5,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Hanging Chain']",-82.2247,35.4555,"2020-10-16 12:51:12.803371-04","2020-10-16"
305,"116071358","Wrench In My Pocket","Sport","5.11a",4,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Nose Area']",-82.7954,35.3047,"2020-10-16 12:51:12.803976-04","2020-10-16"
306,"118584306","Patio Roof Direct","Boulder","V9",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Terraces']",-82.1627,35.3488,"2020-10-16 12:51:12.804584-04","2020-10-16"
307,"111699834","Double Shot","Boulder","V9",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Crowd Pleaser & Berry Patio']",-82.2143,35.449,"2020-10-16 12:51:12.805193-04","2020-10-16"
308,"106456048","Hard Rock Cafe","Sport","5.12c",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Middle Hawksbill']",-81.8877,35.9126,"2020-10-16 12:51:12.805954-04","2020-10-16"
309,"106907054","Eureka","Trad","5.10",5,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'North Carolina Wall']",-81.8917,35.8766,"2020-10-16 12:51:12.806662-04","2020-10-16"
310,"108540505","Battery Brides","Trad, Sport","5.12d",5,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Hanging Chain']",-82.2247,35.4555,"2020-10-16 12:51:12.807297-04","2020-10-16"
311,"118912604","Rona Direct","Boulder","V2",5,"","['North Carolina', 'Southern Mountains Region', 'Eagle Rock', 'Lower Tier']",-82.2506,35.4316,"2020-10-16 12:51:12.807907-04","2020-10-16"
312,"112379697","Hatchet","Boulder","V11",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.808759-04","2020-10-16"
313,"114151343","Cousin Wilbur","Trad, TR, Ice","WI3",5,"1","['North Carolina', 'Southern Mountains Region', ""Sam's Knob Ice Climbing""]",-82.8943,35.3287,"2020-10-16 12:51:12.809493-04","2020-10-16"
314,"112379853","Magua Assis","Boulder","V12",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.810166-04","2020-10-16"
315,"106966531","Mirage Direct Finish","Trad","5.12b",5,"2","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.810791-04","2020-10-16"
316,"114044684","Aftershock","Trad","5.12a/b PG13",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Catwalk']",-83.1374,35.0878,"2020-10-16 12:51:12.811513-04","2020-10-16"
317,"112379673","Undertow","Boulder","V11",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.812198-04","2020-10-16"
318,"112379692","This Mohican Life","Boulder","V11+",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.812823-04","2020-10-16"
319,"106064953","The Timanator","Trad, Sport","5.11a/b",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'The Wall of Solitude']",-82.2143,35.449,"2020-10-16 12:51:12.813442-04","2020-10-16"
320,"116159694","Weed Patch Crack","Boulder","V2",5,"","['North Carolina', 'Southern Mountains Region', 'Eagle Rock', 'Weed Patch Mountain Trail Boulders', 'Weed Patch Boulders']",-82.2318,35.4768,"2020-10-16 12:51:12.814072-04","2020-10-16"
321,"111417061","Reservoir Dogs","Boulder","V10",5,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Hull Area', 'The Loaf']",-82.2197,35.4517,"2020-10-16 12:51:12.814695-04","2020-10-16"
322,"112379801","Axe Mode","Boulder","V10",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.815312-04","2020-10-16"
323,"106715296","Fire On The Mountain","Trad, Sport","5.12",5,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'North Carolina Wall']",-81.8917,35.8766,"2020-10-16 12:51:12.815927-04","2020-10-16"
324,"107634175","Its Raining Men","Trad, Sport","5.12",5,"1","['North Carolina', 'Southern Mountains Region', ""Cathey's Creek Crag"", 'The Sport Wall']",-82.8034,35.2273,"2020-10-16 12:51:12.816728-04","2020-10-16"
325,"106924957","On second thought","Trad, Sport","5.11d",5,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Left of main southeast face']",-83.1404,35.0785,"2020-10-16 12:51:12.818044-04","2020-10-16"
326,"115174557","Pluck My Uni-Prow","Boulder","V5-6",5,"","['North Carolina', 'Southern Mountains Region', 'Stony Bald', 'First Boulders', 'Hollow Prow Boulder']",-82.7291,35.4353,"2020-10-16 12:51:12.819515-04","2020-10-16"
327,"110414552","Native Dance","Trad","5.10c/d",5,"","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - North']",-82.806,35.2599,"2020-10-16 12:51:12.82031-04","2020-10-16"
328,"112922677","Better Slate Than Never","Trad","5.11",5,"1","['North Carolina', 'Southern Mountains Region', 'East Slate Rock']",-82.712,35.3938,"2020-10-16 12:51:12.821142-04","2020-10-16"
329,"107717117","Killer Of Giants","Trad","5.12-",5,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', ""Wiseman's View"", 'Jolly Green Giant (pinnacle)']",-81.9061,35.9012,"2020-10-16 12:51:12.821851-04","2020-10-16"
330,"112379815","Magua Sit","Boulder","V9-",5,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.823087-04","2020-10-16"
331,"109893170","Variation","Trad","5.11",5,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff - Upper Wall']",-81.9021,35.8303,"2020-10-16 12:51:12.825127-04","2020-10-16"
332,"109907261","Stiff Upper Lip","Trad","5.11+",5,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff - Upper Wall']",-81.9021,35.8303,"2020-10-16 12:51:12.826015-04","2020-10-16"
333,"106036455","The Succubus","Trad, Aid","C2",5,"1","['North Carolina', 'Southern Mountains Region', 'The Dark Side (Closed to climbing, included for historic reference)', 'The Cougar Crag']",-82.2164,35.4603,"2020-10-16 12:51:12.826829-04","2020-10-16"
334,"107739385","Steal Your Face","Boulder","V4-5",5,"","['North Carolina', 'Southern Mountains Region', 'Stony Bald', 'Second/Many Boulders', 'Steal Your Face Boulder']",-82.7291,35.4353,"2020-10-16 12:51:12.827606-04","2020-10-16"
335,"106907284","Curt Johnson Memorial Route","Trad","5.12b",5,"5","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Main North Face']",-83.1432,35.0798,"2020-10-16 12:51:12.828355-04","2020-10-16"
336,"107443640","Stupid Human Tricks","Sport","5.11d",5,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Tower Of Power']",-82.2143,35.449,"2020-10-16 12:51:12.829189-04","2020-10-16"
337,"107734149","Dark Corner aka Moonshine Arete","Boulder","V3-4",5,"","['North Carolina', 'Southern Mountains Region', 'Stony Bald', 'Second/Many Boulders', 'Dark Corner Boulder']",-82.7291,35.4353,"2020-10-16 12:51:12.829962-04","2020-10-16"
338,"107686613","Unclimbed Arete","Boulder","V3",5,"","['North Carolina', 'Southern Mountains Region', 'Stony Bald', 'Unclimbed Boulders', 'Unclimbed Highball Boulder']",-82.7285,35.4362,"2020-10-16 12:51:12.830724-04","2020-10-16"
339,"107799172","Pinball Wizard","Trad","5.11",4,"3","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.83153-04","2020-10-16"
340,"106036450","Flight Of The Bulldog","Trad","5.11a",5,"1","['North Carolina', 'Southern Mountains Region', 'The Dark Side (Closed to climbing, included for historic reference)', 'The Cougar Crag']",-82.2164,35.4603,"2020-10-16 12:51:12.83225-04","2020-10-16"
341,"119673319","Local School System","Trad","5.12 PG13",5,"3","['South Carolina', 'Table Rock State Park', 'Table Rock', 'Main Face']",-82.7011,35.0504,"2020-10-16 12:51:12.832975-04","2020-10-16"
342,"119685456","Pyramid Roof","Boulder","V5",5,"","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Looking Glass Boulders', 'Northside Boulders', 'The Ramp (Area)']",-82.8111,35.3135,"2020-10-16 12:51:12.833727-04","2020-10-16"
343,"107502901","Black slab right sds","Boulder","V5",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Cave Boulder']",-82.2183,35.4502,"2020-10-16 12:51:12.834454-04","2020-10-16"
344,"106092505","Canyons of Laurel","Trad","5.11b",4,"6","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.835102-04","2020-10-16"
345,"108039910","French Feline","Trad","5.10",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Tail of the Cat Area']",-82.22,35.454,"2020-10-16 12:51:12.835741-04","2020-10-16"
346,"107508292","Carolina Bamboo","Boulder","V3",4,"","['North Carolina', 'Southern Mountains Region', '107 Boulders']",-83.1387,35.1956,"2020-10-16 12:51:12.836369-04","2020-10-16"
347,"108008649","Bruces's Problem","Boulder","V5",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'Central Boulders', 'Slash And Burn Boulder']",-82.2143,35.449,"2020-10-16 12:51:12.836995-04","2020-10-16"
348,"106064898","Short but Sweet","Trad","5.11a",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'The Wall of Solitude']",-82.2143,35.449,"2020-10-16 12:51:12.838052-04","2020-10-16"
349,"107379399","Warriors Way","Trad","5.12c",4,"9","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southeast Face']",-83.1358,35.0831,"2020-10-16 12:51:12.839438-04","2020-10-16"
350,"106090756","The Matrix","Trad","5.12c",4,"8","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southeast Face']",-83.1358,35.0831,"2020-10-16 12:51:12.840341-04","2020-10-16"
351,"107938789","Clear Water","Boulder","V9",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Brackish Boulder']",-82.2143,35.449,"2020-10-16 12:51:12.84111-04","2020-10-16"
352,"112419212","Full Contact","Boulder","V8",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Washing Machine Boulder']",-82.1627,35.3488,"2020-10-16 12:51:12.841809-04","2020-10-16"
353,"117705897","Sword of the Lord","Trad","5.10a",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.842483-04","2020-10-16"
354,"106583088","Focus","Trad, Sport","5.11c/d R",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Test Pilots Buttress']",-82.2143,35.449,"2020-10-16 12:51:12.843197-04","2020-10-16"
355,"107180877","Flaming Lips","Sport","5.11d PG13",4,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Catwalk']",-83.1374,35.0878,"2020-10-16 12:51:12.843961-04","2020-10-16"
356,"118641708","Hostess With The Mostest","Boulder","V0",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'French Maid Area']",-82.1627,35.3488,"2020-10-16 12:51:12.84473-04","2020-10-16"
357,"106075507","Indecent exposure","Trad","5.11c",4,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Table Rock']",-81.8852,35.8883,"2020-10-16 12:51:12.845449-04","2020-10-16"
358,"118234701","Bear Knuckles","Trad, TR","5.10c",4,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'East Cliff']",-82.2751,35.2011,"2020-10-16 12:51:12.846069-04","2020-10-16"
359,"118895769","Traditionally Certified","Trad","5.10c",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Middle Hawksbill']",-81.8877,35.9126,"2020-10-16 12:51:12.846687-04","2020-10-16"
360,"112223868","Lunch at the Y","Sport","5.11b/c",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Middle Hawksbill']",-81.8877,35.9126,"2020-10-16 12:51:12.847295-04","2020-10-16"
361,"112379646","Magua","Boulder","V8",4,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.847899-04","2020-10-16"
362,"113541045","The Fugitive","Trad","5.10d",4,"1","['North Carolina', 'Southern Mountains Region', 'Victory Wall']",-82.8951,35.3398,"2020-10-16 12:51:12.849626-04","2020-10-16"
363,"106120869","Route Of The Living Dead","Trad","5.11a",4,"4","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.850478-04","2020-10-16"
364,"113541077","Aces High","Trad","5.11-",4,"1","['North Carolina', 'Southern Mountains Region', 'Victory Wall']",-82.8951,35.3398,"2020-10-16 12:51:12.851307-04","2020-10-16"
365,"106106211","Digital Disco","Trad, Sport","5.11+",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Flapping.../Nuclear arms area']",-82.2143,35.449,"2020-10-16 12:51:12.851971-04","2020-10-16"
366,"108085104","Darkness on the Edge","Trad","5.7+",3,"1","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - North']",-82.806,35.2599,"2020-10-16 12:51:12.852653-04","2020-10-16"
